BlockId,Col,Row,Value,Replicate,Layer
1,6.0,8.0,24.91549,1default
1,7.0,8.0,24.572258,1default
1,8.0,8.0,39.857025,1default
1,9.0,8.0,72.9906,1default
1,10.0,8.0,120.86174,1default
1,1.0,9.0,15.418438,1default
1,2.0,9.0,23.212368,1default
1,3.0,9.0,21.194435,1default
1,4.0,9.0,33.238274,1default
1,5.0,9.0,38.24771,1default
1,6.0,9.0,39.204685,1default
1,7.0,9.0,39.16983,1default
1,8.0,9.0,58.182755,1default
1,9.0,9.0,100.8059,1default
1,10.0,9.0,119.096085,1default
1,1.0,10.0,18.039448,1default
1,2.0,10.0,22.888111,1default
1,3.0,10.0,24.04201,1default
1,4.0,10.0,43.35178,1default
1,5.0,10.0,36.363083,1default
1,6.0,10.0,37.89303,1default
1,7.0,10.0,28.949972,1default
1,8.0,10.0,44.31984,1default
1,9.0,10.0,85.81716,1default
1,10.0,10.0,135.37737,1default
2,1.0,1.0,2.205452,1default
2,2.0,1.0,1.303212,1default
2,3.0,1.0,1.203,1default
2,4.0,1.0,0.587219,1default
2,5.0,1.0,0.422841,1default
2,6.0,1.0,0.857974,1default
2,7.0,1.0,1.234382,1default
2,8.0,1.0,2.743233,1default
2,9.0,1.0,4.609554,1default
2,10.0,1.0,19.64508,1default
2,1.0,2.0,2.933889,1default
2,2.0,2.0,1.332258,1default
2,3.0,2.0,1.584743,1default
2,4.0,2.0,1.704391,1default
2,5.0,2.0,1.645043,1default
2,6.0,2.0,1.625147,1default
2,7.0,2.0,2.054303,1default
2,8.0,2.0,2.950541,1default
2,9.0,2.0,7.191152,1default
2,10.0,2.0,22.602743,1default
2,1.0,3.0,3.18726,1default
2,2.0,3.0,1.314742,1default
2,3.0,3.0,2.029395,1default
2,4.0,3.0,1.688464,1default
2,5.0,3.0,2.675123,1default
2,6.0,3.0,2.218788,1default
2,7.0,3.0,2.361347,1default
2,8.0,3.0,4.473601,1default
2,9.0,3.0,9.77806,1default
2,10.0,3.0,37.712124,1default
2,1.0,4.0,3.492374,1default
2,2.0,4.0,1.563629,1default
2,3.0,4.0,1.916899,1default
2,4.0,4.0,2.369424,1default
2,5.0,4.0,3.446847,1default
2,6.0,4.0,4.590218,1default
2,7.0,4.0,2.982532,1default
2,8.0,4.0,5.512827,1default
2,9.0,4.0,14.138628,1default
2,10.0,4.0,48.8678,1default
2,1.0,5.0,4.09616,1default
2,2.0,5.0,2.04764,1default
2,3.0,5.0,3.182543,1default
2,4.0,5.0,5.884549,1default
2,5.0,5.0,5.906295,1default
2,6.0,5.0,4.769291,1default
2,7.0,5.0,3.591233,1default
2,8.0,5.0,8.121187,1default
2,9.0,5.0,20.741585,1default
2,10.0,5.0,62.42387,1default
2,1.0,6.0,6.104493,1default
2,2.0,6.0,3.123531,1default
2,3.0,6.0,5.615069,1default
2,4.0,6.0,7.506918,1default
2,5.0,6.0,6.616244,1default
2,6.0,6.0,7.81833,1default
2,7.0,6.0,8.794851,1default
2,8.0,6.0,12.257533,1default
2,9.0,6.0,31.343332,1default
2,10.0,6.0,76.83962,1default
2,1.0,7.0,5.679849,1default
2,2.0,7.0,5.287803,1default
2,3.0,7.0,7.73402,1default
2,4.0,7.0,11.093129,1default
2,5.0,7.0,7.474826,1default
2,6.0,7.0,9.446693,1default
2,7.0,7.0,9.089242,1default
2,8.0,7.0,14.538091,1default
2,9.0,7.0,34.58083,1default
2,10.0,7.0,84.03363,1default
2,1.0,8.0,6.625615,1default
2,2.0,8.0,9.606719,1default
2,3.0,8.0,12.906578,1default
2,4.0,8.0,9.317185,1default
2,5.0,8.0,11.568325,1default
2,6.0,8.0,12.171811,1default
2,7.0,8.0,12.734733,1default
2,8.0,8.0,20.249249,1default
2,9.0,8.0,41.458206,1default
2,10.0,8.0,105.967285,1default
2,1.0,9.0,9.155904,1default
2,2.0,9.0,14.065552,1default
2,3.0,9.0,15.187259,1default
2,4.0,9.0,16.338057,1default
2,5.0,9.0,16.169128,1default
2,6.0,9.0,14.473141,1default
2,7.0,9.0,22.443808,1default
2,8.0,9.0,35.793285,1default
2,9.0,9.0,66.58349,1default
2,10.0,9.0,119.36498,1default
2,1.0,10.0,17.751377,1default
2,2.0,10.0,20.92646,1default
2,3.0,10.0,22.595354,1default
2,4.0,10.0,39.285706,1default
2,5.0,10.0,23.22202,1default
2,6.0,10.0,36.231323,1default
2,7.0,10.0,37.30474,1default
2,8.0,10.0,55.413174,1default
2,9.0,10.0,93.2372,1default
2,10.0,10.0,135.89314,1default
3,1.0,1.0,4.180031,1default
3,2.0,1.0,6.280689,1default
3,3.0,1.0,8.39003,1default
3,4.0,1.0,9.740188,1default
3,5.0,1.0,11.762319,1default
3,6.0,1.0,13.24288,1default
3,7.0,1.0,19.066055,1default
3,8.0,1.0,18.41253,1default
3,9.0,1.0,21.361992,1default
3,10.0,1.0,40.18756,1default
3,1.0,2.0,9.671962,1default
3,2.0,2.0,8.728258,1default
3,3.0,2.0,12.582472,1default
3,4.0,2.0,15.664472,1default
3,5.0,2.0,22.99593,1default
3,6.0,2.0,23.955654,1default
3,7.0,2.0,21.106237,1default
3,8.0,2.0,23.367603,1default
3,9.0,2.0,23.617498,1default
3,10.0,2.0,80.70998,1default
3,1.0,3.0,10.215761,1default
3,2.0,3.0,11.440256,1default
3,3.0,3.0,15.851964,1default
3,4.0,3.0,19.58166,1default
3,5.0,3.0,24.272497,1default
3,6.0,3.0,21.277773,1default
3,7.0,3.0,22.75125,1default
3,8.0,3.0,24.308706,1default
3,9.0,3.0,36.69741,1default
3,10.0,3.0,85.65784,1default
3,1.0,4.0,13.517075,1default
3,2.0,4.0,16.344505,1default
3,3.0,4.0,20.176123,1default
3,4.0,4.0,20.854717,1default
3,5.0,4.0,23.702772,1default
3,6.0,4.0,23.057583,1default
3,7.0,4.0,21.369295,1default
3,8.0,4.0,20.588242,1default
3,9.0,4.0,27.543812,1default
3,10.0,4.0,93.785995,1default
3,1.0,5.0,13.918731,1default
3,2.0,5.0,16.339079,1default
3,3.0,5.0,18.29212,1default
3,4.0,5.0,23.353481,1default
3,5.0,5.0,24.02609,1default
3,6.0,5.0,21.597668,1default
3,7.0,5.0,23.611694,1default
3,8.0,5.0,22.7175,1default
3,9.0,5.0,33.383194,1default
3,10.0,5.0,90.908005,1default
3,1.0,6.0,13.295846,1default
3,2.0,6.0,21.647753,1default
3,3.0,6.0,21.609856,1default
3,4.0,6.0,26.13474,1default
3,5.0,6.0,26.331623,1default
3,6.0,6.0,25.564264,1default
3,7.0,6.0,20.181917,1default
3,8.0,6.0,23.945889,1default
3,9.0,6.0,37.249847,1default
3,10.0,6.0,99.13689,1default
3,1.0,7.0,16.471397,1default
3,2.0,7.0,18.65454,1default
3,3.0,7.0,22.252558,1default
3,4.0,7.0,22.993242,1default
3,5.0,7.0,19.56146,1default
3,6.0,7.0,35.888752,1default
3,7.0,7.0,25.464048,1default
3,8.0,7.0,37.598907,1default
3,9.0,7.0,48.090942,1default
3,10.0,7.0,119.116936,1default
3,1.0,8.0,19.911423,1default
3,2.0,8.0,16.269331,1default
3,3.0,8.0,21.162186,1default
3,4.0,8.0,35.02902,1default
3,5.0,8.0,37.467308,1default
3,6.0,8.0,22.219398,1default
3,7.0,8.0,32.06316,1default
3,8.0,8.0,39.70699,1default
3,9.0,8.0,65.97373,1default
3,10.0,8.0,104.603775,1default
3,1.0,9.0,20.020802,1default
3,2.0,9.0,18.734947,1default
3,3.0,9.0,26.67329,1default
3,4.0,9.0,40.47906,1default
3,5.0,9.0,41.79954,1default
3,6.0,9.0,37.645245,1default
3,7.0,9.0,46.60952,1default
3,8.0,9.0,46.288216,1default
3,9.0,9.0,80.638596,1default
3,10.0,9.0,111.10697,1default
3,1.0,10.0,18.979702,1default
3,2.0,10.0,22.015217,1default
3,3.0,10.0,21.900745,1default
3,4.0,10.0,26.330824,1default
3,5.0,10.0,45.555553,1default
3,6.0,10.0,32.456936,1default
3,7.0,10.0,36.990288,1default
3,8.0,10.0,62.55489,1default
3,9.0,10.0,80.48671,1default
3,10.0,10.0,136.48338,1default
4,1.0,1.0,1.978742,1default
4,2.0,1.0,0.320252,1default
4,3.0,1.0,0.270184,1default
4,4.0,1.0,1.027174,1default
4,5.0,1.0,0.362812,1default
4,6.0,1.0,0.401159,1default
4,7.0,1.0,1.229314,1default
4,8.0,1.0,1.534768,1default
4,9.0,1.0,1.023552,1default
4,10.0,1.0,3.107517,1default
4,1.0,2.0,2.609613,1default
4,2.0,2.0,0.373305,1default
4,3.0,2.0,1.369228,1default
4,4.0,2.0,0.749413,1default
4,5.0,2.0,0.744258,1default
4,6.0,2.0,0.853351,1default
4,7.0,2.0,0.763597,1default
4,8.0,2.0,1.944957,1default
4,9.0,2.0,0.995532,1default
4,10.0,2.0,3.175143,1default
4,1.0,3.0,2.69464,1default
4,2.0,3.0,0.171907,1default
4,3.0,3.0,0.86724,1default
4,4.0,3.0,0.952635,1default
4,5.0,3.0,0.311304,1default
4,6.0,3.0,0.464276,1default
4,7.0,3.0,1.269126,1default
4,8.0,3.0,1.09687,1default
4,9.0,3.0,1.728596,1default
4,10.0,3.0,2.838311,1default
4,1.0,4.0,1.704158,1default
4,2.0,4.0,0.067793,1default
4,3.0,4.0,0.903797,1default
4,4.0,4.0,0.862557,1default
4,5.0,4.0,0.436157,1default
4,6.0,4.0,0.606981,1default
4,7.0,4.0,1.288813,1default
4,8.0,4.0,1.1702,1default
4,9.0,4.0,1.687509,1default
4,10.0,4.0,5.831343,1default
4,1.0,5.0,2.901377,1default
4,2.0,5.0,0.505705,1default
4,3.0,5.0,0.615291,1default
4,4.0,5.0,2.578772,1default
4,5.0,5.0,0.857275,1default
4,6.0,5.0,1.007956,1default
4,7.0,5.0,1.123686,1default
4,8.0,5.0,1.7282,1default
4,9.0,5.0,3.041456,1default
4,10.0,5.0,7.401371,1default
4,1.0,6.0,3.114401,1default
4,2.0,6.0,1.194964,1default
4,3.0,6.0,2.857401,1default
4,4.0,6.0,2.41067,1default
4,5.0,6.0,3.708945,1default
4,6.0,6.0,4.427933,1default
4,7.0,6.0,3.601832,1default
4,8.0,6.0,2.904666,1default
4,9.0,6.0,6.67972,1default
4,10.0,6.0,40.40196,1default
4,1.0,7.0,3.681871,1default
4,2.0,7.0,2.61482,1default
4,3.0,7.0,4.354441,1default
4,4.0,7.0,5.819945,1default
4,5.0,7.0,7.054168,1default
4,6.0,7.0,6.87769,1default
4,7.0,7.0,6.970236,1default
4,8.0,7.0,15.925289,1default
4,9.0,7.0,19.350988,1default
4,10.0,7.0,47.052418,1default
4,1.0,8.0,5.78527,1default
4,2.0,8.0,6.586516,1default
4,3.0,8.0,10.224519,1default
4,4.0,8.0,10.803644,1default
4,5.0,8.0,12.758464,1default
4,6.0,8.0,14.031603,1default
4,7.0,8.0,12.061851,1default
4,8.0,8.0,20.048334,1default
4,9.0,8.0,42.956375,1default
4,10.0,8.0,73.23386,1default
4,1.0,9.0,12.868909,1default
4,2.0,9.0,11.57969,1default
4,3.0,9.0,17.51806,1default
4,4.0,9.0,20.481583,1default
4,5.0,9.0,19.439833,1default
4,6.0,9.0,22.677198,1default
4,7.0,9.0,35.825718,1default
4,8.0,9.0,43.075687,1default
4,9.0,9.0,82.72672,1default
4,10.0,9.0,121.29188,1default
4,1.0,10.0,18.553091,1default
4,2.0,10.0,23.788282,1default
4,3.0,10.0,24.61639,1default
4,4.0,10.0,24.18946,1default
4,5.0,10.0,21.617912,1default
4,6.0,10.0,39.387836,1default
4,7.0,10.0,36.54101,1default
4,8.0,10.0,56.227566,1default
4,9.0,10.0,72.83056,1default
4,10.0,10.0,117.49799,1default
5,1.0,1.0,37.569546,1default
5,2.0,1.0,23.02327,1default
5,3.0,1.0,33.350513,1default
5,4.0,1.0,42.685383,1default
5,5.0,1.0,50.103695,1default
5,6.0,1.0,48.585503,1default
5,7.0,1.0,46.811825,1default
5,8.0,1.0,45.104412,1default
5,9.0,1.0,45.766148,1default
5,10.0,1.0,48.349133,1default
5,1.0,2.0,18.743347,1default
5,2.0,2.0,25.654255,1default
5,3.0,2.0,33.569794,1default
5,4.0,2.0,38.666084,1default
5,5.0,2.0,50.317303,1default
5,6.0,2.0,39.62042,1default
5,7.0,2.0,52.1217,1default
5,8.0,2.0,48.48308,1default
5,9.0,2.0,48.160896,1default
5,10.0,2.0,43.98402,1default
5,1.0,3.0,16.39993,1default
5,2.0,3.0,20.258444,1default
5,3.0,3.0,24.430466,1default
5,4.0,3.0,33.965424,1default
5,5.0,3.0,23.785984,1default
5,6.0,3.0,34.651146,1default
5,7.0,3.0,36.71829,1default
5,8.0,3.0,24.459986,1default
5,9.0,3.0,24.530506,1default
5,10.0,3.0,38.095783,1default
5,1.0,4.0,16.971357,1default
5,2.0,4.0,20.838057,1default
5,3.0,4.0,26.342653,1default
5,4.0,4.0,34.007343,1default
5,5.0,4.0,35.91145,1default
5,6.0,4.0,35.018402,1default
5,7.0,4.0,23.745123,1default
5,8.0,4.0,20.742512,1default
5,9.0,4.0,25.729128,1default
5,10.0,4.0,24.370932,1default
5,1.0,5.0,21.223227,1default
5,2.0,5.0,19.159946,1default
5,3.0,5.0,22.201286,1default
5,4.0,5.0,23.455923,1default
5,5.0,5.0,37.076157,1default
5,6.0,5.0,24.83771,1default
5,7.0,5.0,23.237326,1default
5,8.0,5.0,22.74877,1default
5,9.0,5.0,39.600594,1default
5,10.0,5.0,60.059586,1default
5,1.0,6.0,16.037703,1default
5,2.0,6.0,20.749664,1default
5,3.0,6.0,23.746874,1default
5,4.0,6.0,25.107529,1default
5,5.0,6.0,25.377573,1default
5,6.0,6.0,24.198658,1default
5,7.0,6.0,20.736889,1default
5,8.0,6.0,32.900494,1default
5,9.0,6.0,52.310604,1default
5,10.0,6.0,90.98447,1default
5,1.0,7.0,13.310125,1default
5,2.0,7.0,14.045696,1default
5,3.0,7.0,14.423893,1default
5,4.0,7.0,21.45157,1default
5,5.0,7.0,19.251808,1default
5,6.0,7.0,24.269619,1default
5,7.0,7.0,21.963005,1default
5,8.0,7.0,37.20784,1default
5,9.0,7.0,66.20871,1default
5,10.0,7.0,104.38292,1default
5,1.0,8.0,18.891825,1default
5,2.0,8.0,18.54971,1default
5,3.0,8.0,19.82313,1default
5,4.0,8.0,20.896996,1default
5,5.0,8.0,25.161703,1default
5,6.0,8.0,22.66507,1default
5,7.0,8.0,21.611477,1default
5,8.0,8.0,31.663898,1default
5,9.0,8.0,66.87787,1default
5,10.0,8.0,92.937126,1default
5,1.0,9.0,15.342719,1default
5,2.0,9.0,17.059603,1default
5,3.0,9.0,19.712187,1default
5,4.0,9.0,21.483994,1default
5,5.0,9.0,18.727367,1default
5,6.0,9.0,24.476337,1default
5,7.0,9.0,21.481651,1default
5,8.0,9.0,37.62329,1default
5,9.0,9.0,70.04281,1default
5,10.0,9.0,92.93713,1default
5,1.0,10.0,15.724948,1default
5,2.0,10.0,17.332726,1default
5,3.0,10.0,16.438564,1default
5,4.0,10.0,22.43397,1default
5,5.0,10.0,22.672531,1default
5,6.0,10.0,26.769297,1default
5,7.0,10.0,22.860962,1default
5,8.0,10.0,43.19346,1default
5,9.0,10.0,65.105316,1default
5,10.0,10.0,108.95329,1default
6,1.0,1.0,5.93399,1default
6,2.0,1.0,7.686435,1default
6,3.0,1.0,13.258071,1default
6,4.0,1.0,14.441915,1default
6,5.0,1.0,14.204856,1default
6,6.0,1.0,17.582079,1default
6,7.0,1.0,16.222868,1default
6,8.0,1.0,22.076923,1default
6,9.0,1.0,47.175,1default
6,10.0,1.0,88.657196,1default
6,1.0,2.0,6.451263,1default
6,2.0,2.0,6.157922,1default
6,3.0,2.0,10.105961,1default
6,4.0,2.0,10.697356,1default
6,5.0,2.0,12.976983,1default
6,6.0,2.0,14.134302,1default
6,7.0,2.0,14.915055,1default
6,8.0,2.0,16.839642,1default
6,9.0,2.0,49.377823,1default
6,10.0,2.0,97.49917,1default
6,1.0,3.0,5.405931,1default
6,2.0,3.0,8.404823,1default
6,3.0,3.0,11.973272,1default
6,4.0,3.0,13.557876,1default
6,5.0,3.0,8.021082,1default
6,6.0,3.0,8.661723,1default
6,7.0,3.0,13.327089,1default
6,8.0,3.0,13.39293,1default
6,9.0,3.0,36.91453,1default
6,10.0,3.0,80.48364,1default
6,1.0,4.0,5.717399,1default
6,2.0,4.0,6.598224,1default
6,3.0,4.0,8.122203,1default
6,4.0,4.0,11.850957,1default
6,5.0,4.0,10.350044,1default
6,6.0,4.0,9.746077,1default
6,7.0,4.0,12.29069,1default
6,8.0,4.0,16.367008,1default
6,9.0,4.0,33.957657,1default
6,10.0,4.0,89.67159,1default
6,1.0,5.0,4.99204,1default
6,2.0,5.0,6.523914,1default
6,3.0,5.0,10.135741,1default
6,4.0,5.0,15.985361,1default
6,5.0,5.0,14.556058,1default
6,6.0,5.0,12.210669,1default
6,7.0,5.0,13.866773,1default
6,8.0,5.0,18.934341,1default
6,9.0,5.0,45.73057,1default
6,10.0,5.0,100.97707,1default
6,1.0,6.0,7.02685,1default
6,2.0,6.0,8.49137,1default
6,3.0,6.0,9.485267,1default
6,4.0,6.0,11.502369,1default
6,5.0,6.0,12.442054,1default
6,6.0,6.0,12.841629,1default
6,7.0,6.0,14.11459,1default
6,8.0,6.0,21.398952,1default
6,9.0,6.0,43.246487,1default
6,10.0,6.0,107.35262,1default
6,1.0,7.0,8.126487,1default
6,2.0,7.0,10.020872,1default
6,3.0,7.0,14.776933,1default
6,4.0,7.0,13.405581,1default
6,5.0,7.0,16.695206,1default
6,6.0,7.0,16.704828,1default
6,7.0,7.0,15.429572,1default
6,8.0,7.0,22.42327,1default
6,9.0,7.0,50.128708,1default
6,10.0,7.0,99.24652,1default
6,1.0,8.0,8.412314,1default
6,2.0,8.0,13.630316,1default
6,3.0,8.0,17.12181,1default
6,4.0,8.0,15.2233,1default
6,5.0,8.0,13.961467,1default
6,6.0,8.0,14.016998,1default
6,7.0,8.0,15.659757,1default
6,8.0,8.0,23.016676,1default
6,9.0,8.0,52.53654,1default
6,10.0,8.0,97.559494,1default
6,1.0,9.0,12.100099,1default
6,2.0,9.0,14.002822,1default
6,3.0,9.0,18.66279,1default
6,4.0,9.0,16.960684,1default
6,5.0,9.0,17.782892,1default
6,6.0,9.0,21.159925,1default
6,7.0,9.0,16.033617,1default
6,8.0,9.0,31.788897,1default
6,9.0,9.0,50.588905,1default
6,10.0,9.0,104.90768,1default
6,1.0,10.0,16.480192,1default
6,2.0,10.0,15.656867,1default
6,3.0,10.0,21.682087,1default
6,4.0,10.0,20.01422,1default
6,5.0,10.0,22.268444,1default
6,6.0,10.0,23.103964,1default
6,7.0,10.0,20.971733,1default
6,8.0,10.0,38.180782,1default
6,9.0,10.0,69.2753,1default
6,10.0,10.0,116.06687,1default
7,1.0,1.0,6.488412,1default
7,2.0,1.0,5.05781,1default
7,3.0,1.0,9.372466,1default
7,4.0,1.0,11.644298,1default
7,5.0,1.0,9.307453,1default
7,6.0,1.0,15.082135,1default
7,7.0,1.0,14.663859,1default
7,8.0,1.0,32.80172,1default
7,9.0,1.0,49.45992,1default
7,10.0,1.0,47.731907,1default
7,1.0,2.0,6.365743,1default
7,2.0,2.0,6.483165,1default
7,3.0,2.0,9.643182,1default
7,4.0,2.0,11.191635,1default
7,5.0,2.0,10.556712,1default
7,6.0,2.0,13.076753,1default
7,7.0,2.0,20.628078,1default
7,8.0,2.0,38.657494,1default
7,9.0,2.0,51.428673,1default
7,10.0,2.0,12.506485,1default
7,1.0,3.0,6.743286,1default
7,2.0,3.0,6.624933,1default
7,3.0,3.0,9.309777,1default
7,4.0,3.0,11.664046,1default
7,5.0,3.0,15.321563,1default
7,6.0,3.0,21.46656,1default
7,7.0,3.0,44.67163,1default
7,8.0,3.0,59.325523,1default
7,9.0,3.0,69.025604,1default
7,10.0,3.0,65.326935,1default
7,1.0,4.0,7.464393,1default
7,2.0,4.0,10.097919,1default
7,3.0,4.0,14.904968,1default
7,4.0,4.0,17.449778,1default
7,5.0,4.0,15.748939,1default
7,6.0,4.0,19.555588,1default
7,7.0,4.0,47.25415,1default
7,8.0,4.0,66.74069,1default
7,9.0,4.0,80.76289,1default
7,10.0,4.0,81.0386,1default
7,1.0,5.0,12.925947,1default
7,2.0,5.0,15.29473,1default
7,3.0,5.0,24.011204,1default
7,4.0,5.0,23.803293,1default
7,5.0,5.0,19.322824,1default
7,6.0,5.0,32.16923,1default
7,7.0,5.0,48.982098,1default
7,8.0,5.0,78.74576,1default
7,9.0,5.0,99.50129,1default
7,10.0,5.0,100.76477,1default
7,1.0,6.0,15.26951,1default
7,2.0,6.0,16.441101,1default
7,3.0,6.0,20.593243,1default
7,4.0,6.0,18.443296,1default
7,5.0,6.0,18.055775,1default
7,6.0,6.0,22.745256,1default
7,7.0,6.0,62.52343,1default
7,8.0,6.0,72.37447,1default
7,9.0,6.0,101.5099,1default
7,10.0,6.0,92.029724,1default
7,1.0,7.0,12.780715,1default
7,2.0,7.0,18.306383,1default
7,3.0,7.0,18.013256,1default
7,4.0,7.0,23.80241,1default
7,5.0,7.0,17.580387,1default
7,6.0,7.0,48.722397,1default
7,7.0,7.0,71.98493,1default
7,8.0,7.0,81.14442,1default
7,9.0,7.0,106.67875,1default
7,10.0,7.0,81.1924,1default
7,1.0,8.0,17.19305,1default
7,2.0,8.0,16.742355,1default
7,3.0,8.0,21.398232,1default
7,4.0,8.0,21.488598,1default
7,5.0,8.0,17.670862,1default
7,6.0,8.0,36.725616,1default
7,7.0,8.0,58.47469,1default
7,8.0,8.0,85.62921,1default
7,9.0,8.0,95.123314,1default
7,10.0,8.0,102.25354,1default
7,1.0,9.0,16.295288,1default
7,2.0,9.0,19.337257,1default
7,3.0,9.0,20.485077,1default
7,4.0,9.0,20.55208,1default
7,5.0,9.0,22.454536,1default
7,6.0,9.0,42.942047,1default
7,7.0,9.0,67.02886,1default
7,8.0,9.0,91.47402,1default
7,9.0,9.0,104.57486,1default
7,10.0,9.0,93.05381,1default
7,1.0,10.0,22.127764,1default
7,2.0,10.0,19.041683,1default
7,3.0,10.0,20.72185,1default
7,4.0,10.0,21.453074,1default
7,5.0,10.0,24.408712,1default
7,6.0,10.0,44.497604,1default
7,7.0,10.0,67.473694,1default
7,8.0,10.0,85.723495,1default
7,9.0,10.0,84.55228,1default
7,10.0,10.0,85.53463,1default
8,1.0,1.0,2.528742,1default
8,2.0,1.0,1.245046,1default
8,3.0,1.0,2.124723,1default
8,4.0,1.0,1.491417,1default
8,5.0,1.0,2.46385,1default
8,6.0,1.0,3.753906,1default
8,7.0,1.0,6.135509,1default
8,8.0,1.0,14.457758,1default
8,9.0,1.0,20.090887,1default
8,10.0,1.0,31.449247,1default
8,1.0,2.0,1.713519,1default
8,2.0,2.0,3.180473,1default
8,3.0,2.0,1.933139,1default
8,4.0,2.0,2.070692,1default
8,5.0,2.0,1.560769,1default
8,6.0,2.0,6.282078,1default
8,7.0,2.0,7.146699,1default
8,8.0,2.0,16.898478,1default
8,9.0,2.0,33.39032,1default
8,10.0,2.0,41.145344,1default
8,1.0,3.0,1.879837,1default
8,2.0,3.0,2.085744,1default
8,3.0,3.0,1.240596,1default
8,4.0,3.0,2.913139,1default
8,5.0,3.0,3.021484,1default
8,6.0,3.0,4.447805,1default
8,7.0,3.0,8.227921,1default
8,8.0,3.0,24.615366,1default
8,9.0,3.0,39.923306,1default
8,10.0,3.0,40.427372,1default
8,1.0,4.0,3.425278,1default
8,2.0,4.0,3.165603,1default
8,3.0,4.0,2.596693,1default
8,4.0,4.0,3.279724,1default
8,5.0,4.0,3.260279,1default
8,6.0,4.0,4.272593,1default
8,7.0,4.0,13.994517,1default
8,8.0,4.0,39.84925,1default
8,9.0,4.0,46.15826,1default
8,10.0,4.0,46.300465,1default
8,1.0,5.0,3.228592,1default
8,2.0,5.0,4.232374,1default
8,3.0,5.0,3.44986,1default
8,4.0,5.0,3.53837,1default
8,5.0,5.0,5.184649,1default
8,6.0,5.0,7.006193,1default
8,7.0,5.0,21.015778,1default
8,8.0,5.0,42.625065,1default
8,9.0,5.0,61.924026,1default
8,10.0,5.0,67.69998,1default
8,1.0,6.0,6.377501,1default
8,2.0,6.0,6.158669,1default
8,3.0,6.0,5.600243,1default
8,4.0,6.0,4.560878,1default
8,5.0,6.0,6.307324,1default
8,6.0,6.0,14.454113,1default
8,7.0,6.0,19.85813,1default
8,8.0,6.0,61.243877,1default
8,9.0,6.0,64.09237,1default
8,10.0,6.0,70.784325,1default
8,1.0,7.0,9.125921,1default
8,2.0,7.0,10.056173,1default
8,3.0,7.0,5.767479,1default
8,4.0,7.0,8.047856,1default
8,5.0,7.0,11.45041,1default
8,6.0,7.0,9.283342,1default
8,7.0,7.0,39.50488,1default
8,8.0,7.0,48.162895,1default
8,9.0,7.0,64.93248,1default
8,10.0,7.0,76.003456,1default
8,1.0,8.0,11.155272,1default
8,2.0,8.0,9.958967,1default
8,3.0,8.0,9.655846,1default
8,4.0,8.0,10.823657,1default
8,5.0,8.0,11.081077,1default
