BlockId,Col,Row,Value,Replicate,Layer
1,1.0,1.0,18.492008,1default
1,2.0,1.0,46.442715,1default
1,3.0,1.0,59.79019,1default
1,4.0,1.0,67.22945,1default
1,5.0,1.0,73.10682,1default
1,6.0,1.0,62.80119,1default
1,7.0,1.0,98.59332,1default
1,8.0,1.0,75.80923,1default
1,9.0,1.0,74.38216,1default
1,10.0,1.0,71.56112,1default
1,1.0,2.0,21.975922,1default
1,2.0,2.0,55.619404,1default
1,3.0,2.0,72.03946,1default
1,4.0,2.0,87.49726,1default
1,5.0,2.0,73.971725,1default
1,6.0,2.0,89.84141,1default
1,7.0,2.0,77.22858,1default
1,8.0,2.0,85.83859,1default
1,9.0,2.0,89.6911,1default
1,10.0,2.0,84.67253,1default
1,1.0,3.0,25.344929,1default
1,2.0,3.0,57.37809,1default
1,3.0,3.0,69.54229,1default
1,4.0,3.0,76.97414,1default
1,5.0,3.0,75.1106,1default
1,6.0,3.0,90.0107,1default
1,7.0,3.0,85.49597,1default
1,8.0,3.0,98.95784,1default
1,9.0,3.0,105.14237,1default
1,10.0,3.0,86.91433,1default
1,1.0,4.0,24.96398,1default
1,2.0,4.0,66.543396,1default
1,3.0,4.0,78.22613,1default
1,4.0,4.0,89.85847,1default
1,5.0,4.0,76.94477,1default
1,6.0,4.0,91.71773,1default
1,7.0,4.0,88.07881,1default
1,8.0,4.0,87.799065,1default
1,9.0,4.0,98.552734,1default
1,10.0,4.0,109.64516,1default
1,1.0,5.0,21.019522,1default
1,2.0,5.0,69.4531,1default
1,3.0,5.0,78.90161,1default
1,4.0,5.0,85.04069,1default
1,5.0,5.0,86.6313,1default
1,6.0,5.0,80.692245,1default
1,7.0,5.0,94.911194,1default
1,8.0,5.0,93.63322,1default
1,9.0,5.0,103.61993,1default
1,10.0,5.0,93.729454,1default
1,1.0,6.0,22.033178,1default
1,2.0,6.0,72.95603,1default
1,3.0,6.0,91.92341,1default
1,4.0,6.0,86.43094,1default
1,5.0,6.0,95.515594,1default
1,6.0,6.0,106.04732,1default
1,7.0,6.0,103.75718,1default
1,8.0,6.0,97.5955,1default
1,9.0,6.0,103.54485,1default
1,10.0,6.0,91.67049,1default
1,1.0,7.0,31.531242,1default
1,2.0,7.0,75.22002,1default
1,3.0,7.0,89.4553,1default
1,4.0,7.0,78.68121,1default
1,5.0,7.0,100.4031,1default
1,6.0,7.0,105.358795,1default
1,7.0,7.0,84.24027,1default
1,8.0,7.0,103.59454,1default
1,9.0,7.0,111.39945,1default
1,10.0,7.0,109.92994,1default
1,1.0,8.0,37.931778,1default
1,2.0,8.0,84.072495,1default
1,3.0,8.0,100.68028,1default
1,4.0,8.0,105.23757,1default
1,5.0,8.0,97.11627,1default
1,6.0,8.0,114.63402,1default
1,7.0,8.0,101.09144,1default
1,8.0,8.0,105.0241,1default
1,9.0,8.0,113.10487,1default
1,10.0,8.0,121.00593,1default
1,1.0,9.0,41.34572,1default
1,2.0,9.0,88.24558,1default
1,3.0,9.0,114.75227,1default
1,4.0,9.0,136.85605,1default
1,5.0,9.0,145.16478,1default
1,6.0,9.0,128.4813,1default
1,7.0,9.0,146.23819,1default
1,8.0,9.0,144.37407,1default
1,9.0,9.0,137.9962,1default
1,10.0,9.0,143.0056,1default
1,1.0,10.0,50.826916,1default
1,2.0,10.0,113.89904,1default
1,3.0,10.0,124.57676,1default
1,4.0,10.0,123.962555,1default
1,5.0,10.0,135.71886,1default
1,6.0,10.0,140.98355,1default
1,7.0,10.0,150.76733,1default
1,8.0,10.0,145.7561,1default
1,9.0,10.0,158.1122,1default
1,10.0,10.0,167.99146,1default
2,1.0,1.0,49.45968,1default
2,2.0,1.0,59.448364,1default
2,3.0,1.0,74.21498,1default
2,4.0,1.0,83.11555,1default
2,5.0,1.0,70.58048,1default
2,6.0,1.0,71.99362,1default
2,7.0,1.0,93.20683,1default
2,8.0,1.0,79.4816,1default
2,9.0,1.0,89.657776,1default
2,10.0,1.0,82.62829,1default
2,1.0,2.0,54.02691,1default
2,2.0,2.0,66.44082,1default
2,3.0,2.0,73.44871,1default
2,4.0,2.0,81.14328,1default
2,5.0,2.0,85.235374,1default
2,6.0,2.0,85.48568,1default
2,7.0,2.0,89.4506,1default
2,8.0,2.0,73.86415,1default
2,9.0,2.0,87.20592,1default
2,10.0,2.0,85.07327,1default
2,1.0,3.0,59.88074,1default
2,2.0,3.0,77.59582,1default
2,3.0,3.0,81.81961,1default
2,4.0,3.0,71.85334,1default
2,5.0,3.0,86.271416,1default
2,6.0,3.0,98.34113,1default
2,7.0,3.0,88.9433,1default
2,8.0,3.0,94.99264,1default
2,9.0,3.0,81.37098,1default
2,10.0,3.0,83.85256,1default
2,1.0,4.0,63.694504,1default
2,2.0,4.0,67.13305,1default
2,3.0,4.0,85.010704,1default
2,4.0,4.0,85.31525,1default
2,5.0,4.0,87.667725,1default
2,6.0,4.0,75.95013,1default
2,7.0,4.0,97.22815,1default
2,8.0,4.0,94.080414,1default
2,9.0,4.0,85.92962,1default
2,10.0,4.0,113.49083,1default
2,1.0,5.0,61.07362,1default
2,2.0,5.0,68.665695,1default
2,3.0,5.0,81.38177,1default
2,4.0,5.0,85.88846,1default
2,5.0,5.0,84.58401,1default
2,6.0,5.0,91.73826,1default
2,7.0,5.0,94.32927,1default
2,8.0,5.0,91.583626,1default
2,9.0,5.0,90.70924,1default
2,10.0,5.0,92.365944,1default
2,1.0,6.0,73.01012,1default
2,2.0,6.0,83.77699,1default
2,3.0,6.0,99.02153,1default
2,4.0,6.0,103.831665,1default
2,5.0,6.0,114.01619,1default
2,6.0,6.0,105.51617,1default
2,7.0,6.0,114.005585,1default
2,8.0,6.0,106.48598,1default
2,9.0,6.0,100.5073,1default
2,10.0,6.0,120.86118,1default
2,1.0,7.0,74.23646,1default
2,2.0,7.0,88.36144,1default
2,3.0,7.0,96.602745,1default
2,4.0,7.0,85.46959,1default
2,5.0,7.0,111.79992,1default
2,6.0,7.0,96.25386,1default
2,7.0,7.0,107.357635,1default
2,8.0,7.0,102.765816,1default
2,9.0,7.0,86.208885,1default
2,10.0,7.0,91.90162,1default
2,1.0,8.0,75.199814,1default
2,2.0,8.0,94.453094,1default
2,3.0,8.0,110.01469,1default
2,4.0,8.0,120.41103,1default
2,5.0,8.0,119.06857,1default
2,6.0,8.0,129.98035,1default
2,7.0,8.0,107.54995,1default
2,8.0,8.0,124.423706,1default
2,9.0,8.0,129.93979,1default
2,10.0,8.0,116.57754,1default
2,1.0,9.0,86.63298,1default
2,2.0,9.0,81.34866,1default
2,3.0,9.0,118.67221,1default
2,4.0,9.0,129.60242,1default
2,5.0,9.0,133.45111,1default
2,6.0,9.0,142.05933,1default
2,7.0,9.0,161.69005,1default
2,8.0,9.0,157.03769,1default
2,9.0,9.0,155.47124,1default
2,10.0,9.0,139.88109,1default
2,1.0,10.0,93.03945,1default
2,2.0,10.0,101.64085,1default
2,3.0,10.0,110.92142,1default
2,4.0,10.0,119.09618,1default
2,5.0,10.0,139.53918,1default
2,6.0,10.0,144.63823,1default
2,7.0,10.0,127.03398,1default
2,8.0,10.0,152.80713,1default
2,9.0,10.0,153.4336,1default
2,10.0,10.0,147.97003,1default
3,1.0,1.0,30.205627,1default
3,2.0,1.0,25.8764,1default
3,3.0,1.0,23.07291,1default
3,4.0,1.0,40.44747,1default
3,5.0,1.0,83.45983,1default
3,6.0,1.0,79.24184,1default
3,7.0,1.0,88.37534,1default
3,8.0,1.0,89.30774,1default
3,9.0,1.0,76.58958,1default
3,10.0,1.0,83.533,1default
3,1.0,2.0,26.774689,1default
3,2.0,2.0,31.119303,1default
3,3.0,2.0,26.186089,1default
3,4.0,2.0,51.62741,1default
3,5.0,2.0,86.58107,1default
3,6.0,2.0,102.818306,1default
3,7.0,2.0,106.076935,1default
3,8.0,2.0,83.209435,1default
3,9.0,2.0,96.24907,1default
3,10.0,2.0,90.406235,1default
3,1.0,3.0,37.371475,1default
3,2.0,3.0,24.919283,1default
3,3.0,3.0,25.316797,1default
3,4.0,3.0,45.839287,1default
3,5.0,3.0,78.54942,1default
3,6.0,3.0,90.38391,1default
3,7.0,3.0,95.16566,1default
3,8.0,3.0,78.25973,1default
3,9.0,3.0,88.27549,1default
3,10.0,3.0,82.88425,1default
3,1.0,4.0,33.648827,1default
3,2.0,4.0,31.648615,1default
3,3.0,4.0,27.34386,1default
3,4.0,4.0,54.347294,1default
3,5.0,4.0,100.26472,1default
3,6.0,4.0,113.680855,1default
3,7.0,4.0,89.96549,1default
3,8.0,4.0,115.049614,1default
3,9.0,4.0,111.402435,1default
3,10.0,4.0,91.59008,1default
3,1.0,5.0,41.79874,1default
3,2.0,5.0,23.174402,1default
3,3.0,5.0,27.148535,1default
3,4.0,5.0,53.875717,1default
3,5.0,5.0,96.59734,1default
3,6.0,5.0,94.781555,1default
3,7.0,5.0,108.90947,1default
3,8.0,5.0,90.686844,1default
3,9.0,5.0,100.75909,1default
3,10.0,5.0,108.48881,1default
3,1.0,6.0,25.764023,1default
3,2.0,6.0,24.025297,1default
3,3.0,6.0,27.230438,1default
3,4.0,6.0,57.601555,1default
3,5.0,6.0,102.32768,1default
3,6.0,6.0,102.34986,1default
3,7.0,6.0,101.45236,1default
3,8.0,6.0,104.08159,1default
3,9.0,6.0,96.435234,1default
3,10.0,6.0,103.7763,1default
3,1.0,7.0,43.64849,1default
3,2.0,7.0,31.588444,1default
3,3.0,7.0,26.97781,1default
3,4.0,7.0,59.603947,1default
3,5.0,7.0,107.786674,1default
3,6.0,7.0,109.5873,1default
3,7.0,7.0,95.07702,1default
3,8.0,7.0,113.56004,1default
3,9.0,7.0,110.75095,1default
3,10.0,7.0,102.689316,1default
3,1.0,8.0,40.746944,1default
3,2.0,8.0,37.608917,1default
3,3.0,8.0,42.28848,1default
3,4.0,8.0,66.2384,1default
3,5.0,8.0,109.28156,1default
3,6.0,8.0,93.948395,1default
3,7.0,8.0,113.422516,1default
3,8.0,8.0,105.81394,1default
3,9.0,8.0,100.4725,1default
3,10.0,8.0,110.813896,1default
3,1.0,9.0,45.332493,1default
3,2.0,9.0,48.123463,1default
3,3.0,9.0,53.41889,1default
3,4.0,9.0,76.37585,1default
3,5.0,9.0,132.10864,1default
3,6.0,9.0,134.51012,1default
3,7.0,9.0,137.95924,1default
3,8.0,9.0,156.26228,1default
3,9.0,9.0,146.26994,1default
3,10.0,9.0,138.24486,1default
3,1.0,10.0,47.747257,1default
3,2.0,10.0,46.923923,1default
3,3.0,10.0,43.5751,1default
3,4.0,10.0,70.789856,1default
3,5.0,10.0,127.14185,1default
3,6.0,10.0,154.21143,1default
3,7.0,10.0,141.64635,1default
3,8.0,10.0,144.27826,1default
3,9.0,10.0,132.04628,1default
3,10.0,10.0,139.96805,1default
4,1.0,1.0,96.709526,1default
4,2.0,1.0,76.30027,1default
4,3.0,1.0,83.850876,1default
4,4.0,1.0,79.18452,1default
4,5.0,1.0,91.026794,1default
4,6.0,1.0,88.931946,1default
4,7.0,1.0,75.58317,1default
4,8.0,1.0,81.747635,1default
4,9.0,1.0,81.30078,1default
4,10.0,1.0,74.2544,1default
4,1.0,2.0,78.92593,1default
4,2.0,2.0,67.661705,1default
4,3.0,2.0,90.89422,1default
4,4.0,2.0,89.486855,1default
4,5.0,2.0,98.3297,1default
4,6.0,2.0,106.80796,1default
4,7.0,2.0,101.1367,1default
4,8.0,2.0,95.147385,1default
4,9.0,2.0,91.37203,1default
4,10.0,2.0,94.22985,1default
4,1.0,3.0,79.85488,1default
4,2.0,3.0,97.73818,1default
4,3.0,3.0,96.601234,1default
4,4.0,3.0,82.99397,1default
4,5.0,3.0,92.1911,1default
4,6.0,3.0,91.01415,1default
4,7.0,3.0,91.801414,1default
4,8.0,3.0,79.57045,1default
4,9.0,3.0,74.807884,1default
4,10.0,3.0,77.84978,1default
4,1.0,4.0,114.72196,1default
4,2.0,4.0,92.78192,1default
4,3.0,4.0,118.525764,1default
4,4.0,4.0,104.88585,1default
4,5.0,4.0,108.001015,1default
4,6.0,4.0,93.90107,1default
4,7.0,4.0,98.910934,1default
4,8.0,4.0,111.919,1default
4,9.0,4.0,102.47662,1default
4,10.0,4.0,114.76233,1default
4,1.0,5.0,98.04058,1default
4,2.0,5.0,102.97897,1default
4,3.0,5.0,96.518654,1default
4,4.0,5.0,94.89227,1default
4,5.0,5.0,97.23701,1default
4,6.0,5.0,106.36956,1default
4,7.0,5.0,98.84141,1default
4,8.0,5.0,92.95956,1default
4,9.0,5.0,84.89846,1default
4,10.0,5.0,89.133835,1default
4,1.0,6.0,107.01323,1default
4,2.0,6.0,109.16187,1default
4,3.0,6.0,95.4046,1default
4,4.0,6.0,98.77075,1default
4,5.0,6.0,105.964935,1default
4,6.0,6.0,100.40399,1default
4,7.0,6.0,110.22483,1default
4,8.0,6.0,81.32304,1default
4,9.0,6.0,98.36853,1default
4,10.0,6.0,97.165764,1default
4,1.0,7.0,96.59603,1default
4,2.0,7.0,113.391365,1default
4,3.0,7.0,109.0194,1default
4,4.0,7.0,105.29125,1default
4,5.0,7.0,109.75874,1default
